Id;Label;Name;Platform;Year;Genre;Publisher
2150;G2150;Mahjong Taikai IV;PS3;2006;Misc;Tecmo Koei
2151;G2151;F.E.A.R. Perseus Mandate;PC;2007;Shooter;Vivendi Games
2152;G2152;Farming Simulator 15 Expansion Pack;PC;2015;Action;Focus Home Interactive
2153;G2153;Lumo;PSV;2016;Puzzle;Rising Star Games
2154;G2154;Chou Ezaru wa Akai Hana: Koi wa Tsuki ni Shirube Kareru;PSV;2016;Action;dramatic create
2155;G2155;Military History: Commander - Europe at War;DS;2009;Strategy;Slitherine Software
2156;G2156;Ultraman Fighting Evolution 0;PSP;2006;Fighting;Banpresto
2157;G2157;Gokuhou!! Mecha Mote Iinchou: Girls Motekawa Box;DS;2009;Simulation;Konami Digital Entertainment
2158;G2158;Deus Ex;PC;2000;Role-Playing;Eidos Interactive
2159;G2159;Aquaman: Battle for Atlantis;GC;2003;Action;TDK Mediactive
2160;G2160;Jinsei Game Q DS: Shouwa no Dekigoto;DS;2007;Misc;Takara Tomy
2161;G2161;Strider (2014);PS3;2014;Platform;Capcom
2162;G2162;Doraemon Wii: Himitsu Douguou Ketteisen!;Wii;2007;Misc;Sega
2163;G2163;Goku Makaimura Kai;PSP;2007;Platform;Capcom
2164;G2164;No Fate! Only the Power of Will;X360;2010;Adventure;Alchemist
2165;G2165;Captain Morgane and the Golden Turtle;Wii;2012;Adventure;Reef Entertainment
2166;G2166;Makai Senki Disgaea 3 Append Disc: Raspberyl-hen Hajime Mashita;PS3;2009;Role-Playing;Nippon Ichi Software
2167;G2167;PDC World Championship Darts 2009;Wii;2009;Sports;Oxygen Interactive
2168;G2168;Crows: Burning Edge;PS4;2016;Action;Namco Bandai Games
2169;G2169;Simple DS Series Vol. 41: The Bakudan Shori-Han;DS;2008;Action;D3Publisher
2170;G2170;Nitroplus Blasterz: Heroines Infinite Duel;PS3;2015;Fighting;Nitroplus
2171;G2171;Kurogane Kaikitan;PSV;2015;Adventure;Minato Station
2172;G2172;Naxat Soft Reachmania Vol. 1: CR Galaxy Angel;PS2;2008;Misc;Naxat Soft
2173;G2173;Mamoru-kun wa Norowarete Shimatta!;X360;2009;Shooter;G.Rev
2174;G2174;Sengoku Hime 2 Arashi: Hyakubana Senran Tatsukaze no Gotoku;PSP;2010;Strategy;System Soft
2175;G2175;Curse of the Amsterdam Diamond;DS;2012;Puzzle;Easy Interactive
2176;G2176;Dokuro;PSV;2012;Action;GungHo
2177;G2177;Starry ? Sky: After Autumn;PSP;2011;Misc;Aqua Plus
2178;G2178;Dragon Quest X: All in One Package;WiiU;2015;Role-Playing;Square Enix
2179;G2179;Tiger Woods PGA Tour 2005;PC;2004;Sports;Electronic Arts
2180;G2180;Slide Adventure: Mag Kid;DS;2007;Action;Nintendo
2181;G2181;My Little Baby;DS;2008;Simulation;CDV Software Entertainment
2182;G2182;Smuggler's Run;GBA;2002;Racing;Rebellion
2183;G2183;Jan Sangoku Musou;PS2;2006;Misc;Tecmo Koei
2184;G2184;Brothers Conflict: Precious Baby;PSV;2017;Action;Idea Factory
2185;G2185;Kono Aozora ni Yakusoku o: Melody of the Sun and Sea;PS2;2007;Adventure;Alchemist
2186;G2186;Fatal Fury: Battle Archives Volume 1 (JP sales);PS2;2006;Fighting;Ignition Entertainment
2187;G2187;Rakushou! Pachi-Slot Sengen 6: Rio 2 Cruising Vanadis;PS2;2009;Misc;Tecmo Koei
2188;G2188;Kamaitachi no Yoru 2: Tokubetsu Hen;PSP;2006;Adventure;ChunSoft
2189;G2189;CT Special Forces 2: Back in the Trenches;GBA;2003;Shooter;LSP Games
2190;G2190;Durarara!! Relay;PSV;2015;Action;Kadokawa Games
2191;G2191;Root Double: Before Crime After Days;X360;2012;Action;Yeti
2192;G2192;ef - a fairy tale of the two.;PS2;2010;Adventure;Comfort
2193;G2193;Sonic & All-Stars Racing Transformed;PC;2013;Racing;Sega
2194;G2194;FairlyLife: MiracleDays;PSP;2010;Adventure;Piacci
2195;G2195;Goat Simulator;XOne;2016;Simulation;Koch Media
2196;G2196;Death Connection Portable;PSP;2011;Adventure;Idea Factory
2197;G2197;Surf's Up;GC;2007;Sports;Ubisoft
2198;G2198;Rainbow Islands: Revolution;PSP;2005;Action;Rising Star Games
2199;G2199;TimeShift;PC;2007;Shooter;Vivendi Games
2200;G2200;Rakushou! Pachi-Slot Sengen 4;PS2;2006;Misc;Tecmo Koei
2201;G2201;Moe Moe 2-Ji Daisenryaku 2;PSP;2010;Strategy;System Soft
2202;G2202;Tsuyo Kiss 3 Portable;PSP;2012;Action;NetRevo
2203;G2203;Championship Manager 2010;PC;2009;Sports;Eidos Interactive
2204;G2204;Moto Racer Advance;GBA;2002;Racing;Ubisoft
2205;G2205;Dynasty Warriors: Eiketsuden;PSV;2016;Action;Tecmo Koei
2206;G2206;Duel Masters: Shadow of the Code;GBA;2004;Misc;Atari
2207;G2207;The Chronicles of Riddick: Assault on Dark Athena;PC;2009;Shooter;Vivendi Games
2208;G2208;Happy Dance Collection;Wii;2008;Misc;Namco Bandai Games
2209;G2209;Army Men: Air Combat - The Elite Missions;GC;2003;Shooter;3DO
2210;G2210;Rally Championship;GC;2003;Racing;SCi
2211;G2211;Binary Star;PSV;2014;Adventure;Idea Factory
2212;G2212;Conflict: Denied Ops;PC;2008;Shooter;Eidos Interactive
2213;G2213;Legend of Kay Anniversary;WiiU;2015;Action;Nordic Games
2214;G2214;Musou Tourou;PSP;2009;Strategy;Nippon Ichi Software
2215;G2215;Gakuen Hetalia;DS;2012;Adventure;Idea Factory
2216;G2216;Really? Really! DS;DS;2009;Adventure;Kadokawa Shoten
2217;G2217;Daiya no Kuni no Alice: Wonderful Mirror World;PSP;2013;Adventure;Quinrose
2218;G2218;FlatOut: Ultimate Carnage;PC;2008;Racing;Empire Interactive
2219;G2219;Touch Detective 3: Does Funghi Dream of Bananas?;3DS;2014;Adventure;Success
2220;G2220;Battlestations: Midway;PC;2007;Strategy;Eidos Interactive
2221;G2221;Mario vs. Donkey Kong: Tipping Stars;WiiU;2015;Puzzle;Nintendo
2222;G2222;Tringo;GBA;2006;Puzzle;Liquid Games
2223;G2223;Jam Sessions: Sing and Play Guitar (jp sales);DS;2007;Misc;Ubisoft
2224;G2224;Cities: Skylines Snowfall;PC;2016;Simulation;Paradox Development
2225;G2225;RalliSport Challenge(JP sales);XB;2002;Racing;Microsoft Game Studios
2226;G2226;Ultraman Fighting Evolution 3;PS2;2004;Fighting;Banpresto
2227;G2227;Rondo of Swords (jp sales);DS;2007;Role-Playing;Success
2228;G2228;Element Hunter;DS;2009;Role-Playing;Namco Bandai Games
2229;G2229;R.B.I. Baseball 2016;PS4;2016;Sports;MLB.com
2230;G2230;Greg Hastings' Tournament Paintball Max'd;PS2;2006;Shooter;Activision
2231;G2231;Shinseiki Evangelion: Koutetsu no Girlfriend Tokubetsu-Hen Portable;PSP;2009;Adventure;CyberFront
2232;G2232;Whac-A-Mole;GBA;2005;Puzzle;Zoo Digital Publishing
2233;G2233;Nakayoshi All-Stars: Mezase Gakuen Idol;DS;2008;Misc;Creative Core
2234;G2234;Kamigami no Asobi InFinite;PSV;2016;Adventure;Broccoli
2235;G2235;Fullmetal Alchemist: Prince of the Dawn;Wii;2009;Adventure;Square Enix
2236;G2236;H2O+: Footprints in the Sand;PS2;2008;Adventure;Kadokawa Shoten
2237;G2237;Grooverider: Slot Car Thunder;GC;2003;Racing;Encore
2238;G2238;Fashionable Puppy: Oshare na Koinu DS;DS;2007;Simulation;MTO
2239;G2239;Sekirei: Mirai Kara no Okurimono;PS2;2009;Adventure;Alchemist
2240;G2240;Ultimate Board Game Collection;PS2;2006;Misc;Xplosiv
2241;G2241;The Humans: Meet the Ancestors!;DS;2009;Puzzle;Deep Silver
2242;G2242;Jambo! Safari Animal Rescue;DS;2009;Simulation;Sega
2243;G2243;Dinotopia: The Sunstone Odyssey;XB;2003;Action;TDK Mediactive
2244;G2244;Dungeons & Dragons: Neverwinter Nights - Complete;PC;2011;Misc;Atari
2245;G2245;Idol Janshi Suchie-Pai IV;PS2;2007;Misc;Jaleco
2246;G2246;Natsuzora no Monologue;PSP;2013;Adventure;Otomate
2247;G2247;Kenka Banchou Portable;PSP;2009;Action;Spike
2248;G2248;The Train Giant;PC;2012;Strategy;Ascaron Entertainment
2249;G2249;Monster Jam;PC;2007;Racing;Activision
2250;G2250;Turbo: Super Stunt Squad;X360;2013;Sports;D3Publisher
2251;G2251;Ishin Renka: Ryouma Gaiden;PSP;2010;Adventure;D3Publisher
2252;G2252;NHL 2K7;XB;2006;Sports;Take-Two Interactive
2253;G2253;Act of Aggression;PC;2015;Strategy;Focus Home Interactive
2254;G2254;Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta;PSP;2013;Adventure;Idea Factory
2255;G2255;Powerdrome;XB;2004;Racing;Evolved Games
2256;G2256;Fallout Anthology;PC;2015;Action;Bethesda Softworks
2257;G2257;Monster Bomber;DS;2006;Puzzle;505 Games
2258;G2258;Fate/kaleid liner Prisma Illya;3DS;2014;Action;Kadokawa Games
2259;G2259;Young Justice: Legacy;X360;2013;Action;Namco Bandai Games
2260;G2260;Wand of Fortune;PS2;2009;Adventure;Idea Factory
2261;G2261;Arabians Lost: The Engagement on Desert;PSP;2012;Adventure;Quinrose
2262;G2262;TrackMania Turbo;PC;2016;Action;Ubisoft
2263;G2263;Minds and Mystery: 5 Game Pack;PC;2014;Action;Focus Multimedia
2264;G2264;S.Y.K: Shinsetsu Saiyuuki Portable;PSP;2010;Adventure;Idea Factory
2265;G2265;Cross Edge Dash;X360;2009;Role-Playing;Compile Heart
2266;G2266;Meru Purana;PS;1996;Strategy;Gust
2267;G2267;Fullmetal Alchemist: Trading Card Game;DS;2007;Misc;Destineer
2268;G2268;Super Bubble Pop;XB;2002;Puzzle;Jaleco
2269;G2269;Gobliiins 4;PC;2009;Adventure;Kalypso Media
2270;G2270;Akatsuki no Amaneka to Aoi Kyojin;PSP;2010;Strategy;CyberFront
2271;G2271;Myst;PSP;2006;Adventure;Midway Games
2272;G2272;John Daly's ProStroke Golf;X360;2010;Sports;O-Games
2273;G2273;Darkened Skye;GC;2002;Adventure;TDK Mediactive
2274;G2274;Sakura-Sou no Pet na Kanojo;PSV;2013;Adventure;Kadokawa Games
2275;G2275;Cartoon Network Battle Crashers;3DS;2016;Action;FuRyu Corporation
2276;G2276;Wand of Fortune: Mirai e no Prologue;PS2;2010;Adventure;Idea Factory
2277;G2277;Nova Usagi no Game de Ryuugaku!? DS;DS;2007;Misc;Konami Digital Entertainment
2278;G2278;Heart no Kuni no Alice;PSP;2009;Adventure;Prototype
2279;G2279;San-X: Chara Sagashi Land;DS;2007;Action;MTO
2280;G2280;Petz: Hamsterz Life 2;GBA;2007;Misc;Ubisoft
2281;G2281;Juiced 2: Hot Import Nights;PC;2007;Racing;THQ
2282;G2282;Poker for Dummies;PC;2008;Misc;Electronic Arts
2283;G2283;Super Dungeon Bros;PS4;2016;Action;Nordic Games
2284;G2284;Command & Conquer Renegade;PC;2002;Shooter;Electronic Arts
2285;G2285;Memories Off;PSP;2008;Adventure;5pb
2286;G2286;Tenchu San Portable;PSP;2009;Action;From Software
2287;G2287;Pippa Funnell 2: Farm Adventures;DS;2007;Simulation;Ubisoft
2288;G2288;Ride;X360;2015;Racing;Milestone S.r.l.
2289;G2289;Vitamin X;PS2;2007;Adventure;D3Publisher
2290;G2290;The Wild West;DS;2007;Action;Majesco Entertainment
2291;G2291;thinkSMART: Chess for Kids;DS;2011;Misc;Mentor Interactive
2292;G2292;Saint Seiya Omega: Ultimate Cosmo;PSP;2012;Fighting;Namco Bandai Games
2293;G2293;God Eater Off Shot: Tachibana Sakuya-hen Twin Pack & Animation Vol.7;PS4;2016;Action;Namco Bandai Games
2294;G2294;Dungeon Explorer: Warriors of Ancient Arts;PSP;2007;Role-Playing;Rising Star Games
2295;G2295;Sherlock Holmes: The Devil's Daughter;PS4;2016;Adventure;Bigben Interactive
2296;G2296;Root Letter;PS4;2016;Adventure;PQube
2297;G2297;River City Ransom SP;3DS;2016;Action;Arc System Works
2298;G2298;Aladdin Magic Racer;Wii;2011;Racing;Big Ben Interactive
2299;G2299;Shin Hayarigami 2;PS4;2016;Adventure;Nippon Ichi Software
2300;G2300;Teenage Mutant Ninja Turtles (3DS);3DS;2013;Action;Activision
2301;G2301;Time Leap;X360;2009;Adventure;Prototype
2302;G2302;The Godfather (JP sales);X360;2006;Action;Electronic Arts
2303;G2303;World Heroes Anthology;PS2;2007;Fighting;Ignition Entertainment
2304;G2304;Ride 2;XOne;2016;Racing;Milestone S.r.l
2305;G2305;Ride 2;PC;2016;Racing;Milestone S.r.l
2306;G2306;Art Academy: Home Studio;WiiU;2015;Misc;Nintendo
2307;G2307;th!nk Logic Trainer;Wii;2009;Puzzle;Conspiracy Entertainment
2308;G2308;Colin McRae Rally 04;PC;2004;Racing;Codemasters
2309;G2309;Uchida Yasuou Mystery: Meitantei Senken Mitsuhiko Series: Fukutoshin Renzoku Satsujin Jiken;DS;2009;Adventure;D3Publisher
2310;G2310;Routes PE;PS2;2007;Adventure;Aqua Plus
2311;G2311;Railfan;PS3;2006;Simulation;Ongakukan
2312;G2312;SoniPro;3DS;2014;Adventure;imageepoch Inc.
2313;G2313;Rugby World Cup 2015;PC;2015;Sports;Ubisoft
2314;G2314;Akatsuki no Goei Trinity;PSP;2012;Adventure;5pb
2315;G2315;Tropico 3: Gold Edition;PC;2010;Strategy;Kalypso Media
2316;G2316;ESPN NBA 2Night 2002;XB;2002;Sports;Konami Digital Entertainment
2317;G2317;Icewind Dale II;PC;2002;Role-Playing;Interplay
2318;G2318;Golden Time: Vivid Memories;PSV;2014;Adventure;ASCII Media Works
2319;G2319;Shinseiki Evangelion: Koutetsu no Girlfriend 2nd Portable;PSP;2009;Adventure;CyberFront
2320;G2320;Dungeons 2;PS4;2016;Role-Playing;Kalypso Media
2321;G2321;Tenjin Ranman: Happy GO Lucky!!;PSP;2010;Adventure;Russel
2322;G2322;Pro Evolution Soccer 2010;PC;2009;Sports;Konami Digital Entertainment
2323;G2323;Hoshigami: Ruining Blue Earth Remix;DS;2007;Role-Playing;505 Games
2324;G2324;Carmageddon: Max Damage;PS4;2016;Action;Stainless Games
2325;G2325;Getsuei Gakuen: kou;PSV;2013;Adventure;Arc System Works
2326;G2326;Alone in the Dark;PC;2008;Adventure;Atari
2327;G2327;Rugby League Live 3;XOne;2015;Action;Tru Blu Entertainment
2328;G2328;The Cages: Pro Style Batting Practice;Wii;2010;Sports;Konami Digital Entertainment
2329;G2329;Zettai Kaikyuu Gakuen: Eden with Roses and Phantasm;PSV;2016;Adventure;Prototype
2330;G2330;Hotel Giant DS;DS;2008;Simulation;Nobilis
2331;G2331;Clive Barker's Jericho;PC;2007;Shooter;Codemasters
2332;G2332;Shin Sangoku Musou 4 Special;X360;2005;Action;Tecmo Koei
2333;G2333;Grand Prix Legends;PC;1997;Racing;Vivendi Games
2334;G2334;Bullet Soul: Tama Tamashii;X360;2011;Shooter;5pb
2335;G2335;G1 Jockey 4 2007;PS2;2007;Sports;Tecmo Koei
2336;G2336;Heart no Kuni no Alice: Wonderful Twin World;PSP;2014;Adventure;Quinrose
2337;G2337;Assassin's Creed Chronicles;XOne;2016;Action;Ubisoft
2338;G2338;Madagascar: Escape 2 Africa;PC;2008;Action;Activision
2339;G2339;Wade Hixton's Counter Punch;GBA;2004;Sports;Destination Software, Inc
2340;G2340;MotoGP 14 ;PSV;2014;Racing;Milestone S.r.l.
2341;G2341;Junjou Romanchika: Koi no Doki Doki Daisakusen;PS2;2008;Adventure;Marvelous Interactive
2342;G2342;Sega Rally Revo;PC;2007;Racing;Sega
2343;G2343;Superstars V8 Racing;X360;2009;Racing;Black Bean Games
2344;G2344;Winning Eleven: Pro Evolution Soccer 2007;PC;2006;Sports;Konami Digital Entertainment
2345;G2345;Shin Koihime Musou: Otome Taisen * Sangokushi Engi;PS3;2014;Adventure;Views
2346;G2346;Farming Simulator 2014;PSV;2014;Simulation;Focus Home Interactive
2347;G2347;Heart no Kuni no Alice;PS2;2008;Adventure;Prototype
2348;G2348;Shijyou Saikyou no Deshi Kenichi: Gekitou! Ragnarok Hachikengou;PS2;2007;Fighting;Capcom
2349;G2349;Juggler DS;DS;2008;Misc;Commseed
2350;G2350;Naruto Shippuden: Ultimate Ninja Storm Collection;PS3;2016;Action;Namco Bandai Games
2351;G2351;Katekyoo Hitman Reborn! Kindan no Yami no Delta;Wii;2008;Action;Marvelous Interactive
2352;G2352;Transformers: Prime;Wii;2012;Action;Activision
2353;G2353;Amnesia Later;PSV;2014;Misc;Idea Factory
2354;G2354;Outdoors Unleashed: Alaska 3D;3DS;2011;Sports;Mastiff
2355;G2355;Razor Freestyle Scooter;GBA;2001;Sports;Ubisoft
2356;G2356;Vitamin Y;DS;2008;Adventure;D3Publisher
2357;G2357;Egg Mania: Eggstreme Madness;GC;2002;Puzzle;Kemco
2358;G2358;Magicians Academy;PS2;2007;Role-Playing;Enterbrain
2359;G2359;Memories Off #5: Togireta Film;PSP;2009;Adventure;5pb
2360;G2360;Luxor: Pharaoh's Challenge;DS;2007;Puzzle;Funsta
2361;G2361;The Eye of Judgment: Legends;PSP;2010;Strategy;Sony Computer Entertainment
2362;G2362;Exstetra;3DS;2013;Role-Playing;FuRyu
2363;G2363;Lucian Bee's: Resurrection Supernova;PS2;2009;Adventure;5pb
2364;G2364;King's Bounty: Armored Princess;PC;2009;Role-Playing;1C Company
2365;G2365;The Amazing Spider-Man (DS & Mobile Versions);PSP;2009;Action;Eidos Interactive
2366;G2366;Smart Boy's Winter Wonderland;DS;2008;Misc;UFO Interactive
2367;G2367;Captain Rainbow;Wii;2008;Adventure;Nintendo
2368;G2368;DoDonPachi Daifukkatsu: Black Label;X360;2011;Shooter;Cave
2369;G2369;Space Raiders;GC;2003;Shooter;Taito
2370;G2370;Ishin no Arashi: Shippuu Ryuumeden;DS;2010;Strategy;Tecmo Koei
2371;G2371;Dengeki Gakuen RPG: Cross of Venus Special;DS;2011;Role-Playing;ASCII Media Works
2372;G2372;Muv-Luv Alternative;PS3;2012;Simulation;5pb
2373;G2373;Irotoridori no Sekai: World's End Re-Birth;PSV;2015;Action;HuneX
2374;G2374;Taishou x Alice: All in One;PSV;2016;Adventure;Prototype
2375;G2375;Transformers: Fall of Cybertron;PC;2012;Action;Activision
2376;G2376;Farming 2017 - The Simulation;PS4;2016;Simulation;UIG Entertainment
2377;G2377;Koi Sentai Love & Peace the P.S.P: Power Zenkai! Special Youso Tenkomori de Portable Ka Daisakusen de Aru!;PSP;2012;Action;Broccoli
2378;G2378;Case Closed: One Truth Prevails;Wii;2007;Adventure;Nobilis
2379;G2379;Slotter Mania P: Tetsuya Shinjuku vs Ueno ;PSP;2010;Misc;Dorart
2380;G2380;Bomberman;Wii;2008;Puzzle;Hudson Entertainment
2381;G2381;Hitman (2016);XOne;2016;Action;Square Enix
2382;G2382;Micro Machines V4;PS2;2006;Racing;Codemasters
2383;G2383;Who Wants to be a Millionaire: 2nd Edition;DS;2008;Misc;Ubisoft
2384;G2384;Winx Club: Saving Alfea ;3DS;2014;Action;Namco Bandai Games
2385;G2385;Daito Giken Koushiki Pachi-Slot Simulator: 24 - Twenty-Four;PS2;2008;Misc;Paon
2386;G2386;Rabbids Invasion: The Interactive TV Show;XOne;2014;Misc;Ubisoft
2387;G2387;Unending Bloody Call;PSP;2012;Action;Asgard
2388;G2388;Saints Row: Gat out of Hell;XOne;2015;Action;Deep Silver
2389;G2389;Shutsugeki! Otometachi no Senjou 2: Ikusabana no Kizuna;PSP;2011;Strategy;System Soft
2390;G2390;Legends of Oz: Dorothy's Return;3DS;2014;Puzzle;GameMill Entertainment
2391;G2391;Snood 2: On Vacation;GBA;2005;Puzzle;Zoo Digital Publishing
2392;G2392;The Land Before Time: Into the Mysterious Beyond;GBA;2006;Platform;Game Factory
2393;G2393;Satomi Hakkenden: Hachi Tamanoki;PSP;2014;Adventure;Quinrose
2394;G2394;Shinigami to Shoujo;PSP;2011;Adventure;Takuyo
2395;G2395;Naraku no Shiro;PS2;2008;Adventure;Nippon Ichi Software
2396;G2396;Mystereet;PS2;2006;Adventure;Yeti
2397;G2397;Samurai Shodown: Warrios Rage;PS;1999;Fighting;SNK
2398;G2398;Mario & Luigi: Paper Jam & Mario Kart 7 Double Pack;3DS;2015;Misc;Nintendo
2399;G2399;Romeo Vs. Juliet;PSP;2013;Adventure;Quinrose
2400;G2400;Kiniro no Corda 3;3DS;2015;Adventure;Tecmo Koei
2401;G2401;Palais de Reine;PS2;2007;Strategy;Interchannel-Holon
2402;G2402;Bakumatsu Rock: Ultra Soul;PSP;2014;Misc;Marvelous Interactive
2403;G2403;Dragon Ball Z for Kinect;X360;2012;Fighting;Namco Bandai Games
2404;G2404;Legacy of Kain: Defiance;PC;2003;Action;Eidos Interactive
2405;G2405;Balloon Pop 2;3DS;2012;Puzzle;UFO Interactive
2406;G2406;National Geographic Panda (JP sales);DS;2008;Simulation;Ubisoft
2407;G2407;Codename: Panzers Complete Collection;PC;2016;Strategy;Nordic Games
2408;G2408;Xblaze: Lost Memories;PSV;2015;Adventure;Arc System Works
2409;G2409;Knights in the Nightmare: DHE Series Special Pack;DS;2008;Role-Playing;Sting
2410;G2410;Trine;PC;2009;Action;Nobilis
2411;G2411;DJ Max Technika Tune;PSV;2012;Misc;CyberFront
2412;G2412;World Snooker Championship 2007;X360;2007;Sports;Sega
2413;G2413;Norn + Nonette: Act Tune;PSV;2016;Action;Idea Factory
2414;G2414;Crossroad Crisis;PS;2000;Puzzle;Success
2415;G2415;Tengai Makyo: Dai Yon no Mokushiroku;PSP;2006;Role-Playing;Hudson Soft
2416;G2416;The Ultimate Battle of the Sexes;Wii;2010;Misc;DTP Entertainment
2417;G2417;Karnaaj Rally;GBA;2003;Racing;Jaleco
2418;G2418;Akatsuki no Goei Trinity;PS3;2012;Adventure;5pb
2419;G2419;Shirogane no Soleil: Contract to the Future - Mirai e no Keiyaku;PS2;2008;Adventure;Russel
2420;G2420;S̩bastien Loeb Rally Evo;XOne;2016;Racing;Milestone S.r.l
2421;G2421;The Amazing Spider-Man 2 (2014);PC;2014;Action;Activision
2422;G2422;Style Book: Cinnamoroll;DS;2006;Misc;Namco Bandai Games
2423;G2423;SBK Superbike World Championship;PSP;2008;Racing;Black Bean Games
2424;G2424;The Treasures of Mystery Island 3 Pack - Save Mystery Island!;PC;2011;Puzzle;Unknown
2425;G2425;Blazer Drive;DS;2008;Role-Playing;Sega
2426;G2426;Deal or No Deal;PC;2006;Misc;Focus Home Interactive
2427;G2427;Onigokko! Portable;PSP;2013;Adventure;Alchemist
2428;G2428;Tour de France 2014;PS3;2014;Sports;Focus Home Interactive
2429;G2429;WSC REAL 09: World Snooker Championship;PS3;2009;Sports;Deep Silver
2430;G2430;Hospital Tycoon;PC;2007;Strategy;Codemasters
2431;G2431;Hoshizora no Comic Garden;DS;2008;Adventure;D3Publisher
2432;G2432;Hirameki Action: Chibikko Wagyan no Daiki na Bouken;DS;2009;Action;Namco Bandai Games
2433;G2433;Rugby Challenge 3;XOne;2016;Sports;Alternative Software
2434;G2434;Eve: Burst Error R;PSV;2016;Action;Red Flagship
2435;G2435;ZombiU;XOne;2016;Action;Ubisoft
2436;G2436;Time Travelers;PSP;2012;Adventure;Level 5
2437;G2437;Metal Gear Solid HD Edition;X360;2011;Action;Konami Digital Entertainment
2438;G2438;Mushi Bugyou;3DS;2013;Action;Namco Bandai Games
2439;G2439;Real Crimes: The Unicorn Killer;DS;2011;Puzzle;Unknown
2440;G2440;Agatha Christie: Peril at End House;PC;2009;Adventure;JoWood Productions
2441;G2441;The Rise of the Argonauts;PC;2008;Role-Playing;Codemasters
2442;G2442;Fast Racing Neo ;WiiU;2016;Action;Nintendo
2443;G2443;Nintendogs and Cats Golden Retriever and New Friends;3DS;2011;Action;Nintendo
2444;G2444;Ben 10 Omniverse 2;X360;2013;Action;Namco Bandai Games
2445;G2445;Summer Athletics;PC;2008;Sports;DTP Entertainment
2446;G2446;Imagine Figure Skater (JP sales);DS;2007;Sports;Ubisoft
2447;G2447;Dramatical Murder Re:code;PSV;2014;Adventure;Nitroplus
2448;G2448;Driving Simulator 2011;PC;2011;Racing;N/A
2449;G2449;Hyakki Yagyou Kaidan Romance;PSP;2012;Action;Quinrose
2450;G2450;Prison Architect;XOne;2016;Action;Introversion Software
2451;G2451;Bookworm Deluxe;PC;2006;Puzzle;PopCap Games
2452;G2452;Hakuoki: Reimeiroku - Omouhase Kara;PSV;2015;Action;Idea Factory
2453;G2453;E.T. The Extra-Terrestrial;GBA;2001;Action;NewKidCo
2454;G2454;Mahou Sensei Negima!? Neo-Pactio Fight!!;Wii;2007;Fighting;Marvelous Interactive
2455;G2455;Sweet Honey Coming;PS2;2009;Adventure;Kadokawa Shoten
2456;G2456;Psychic Detective;PS;1995;Adventure;Electronic Arts
2457;G2457;Hanasaku Manimani;PSV;2014;Adventure;5pb
2458;G2458;Fujiko F. Fujio Characters: Great Assembly! Slightly Fantastic Slapstick Party;3DS;2014;Action;Namco Bandai Games
